geonameid,name,asciiname,alternatenames,latitude,longitude,feature class,feature code,country code,cc2,admin1 code,admin2 code, admin3 code, admin4 code,population,elevation,dem,timezone,modification date 
2859103,Oberschöneweide,Oberschoneweide,"Berlin-Oberschoneweide,Berlin-Oberschöneweide",52.46106,13.52108,P,PPLX,DE,DE,16,00,11000,11000000,18919,NA,36,Europe/Berlin,2012-06-09
2859380,Ober-Ramstadt,Ober-Ramstadt,"Ober-Ramshtadt,Ober-Ramshtat,Ober-Ramstadt,awbr-ramshtat,oba=ramushutatto,shang la mu si ta te,Обер-Рамштадт,Обер-Рамштат,أوبر-رامشتات,اوبر-رام‌اشتات,オーバー＝ラムシュタット,上拉姆斯塔特",49.83078,8.74887,P,PPL,DE,NA,05,064,6432,6432016,15367,NA,214,Europe/Berlin,2015-09-04
2860080,Oberkirch,Oberkirch,"Oberkirkh,awbrkyrsh,Оберкирх,Оберкірх,أوبركيرش,اوبرکیرش",48.53241,8.07864,P,PPL,DE,NA,01,083,8317,8317089,20375,NA,193,Europe/Berlin,2013-02-16
2860410,Oberhausen,Oberhausen,"Obergauzen,Oberhausen,Oberhauzen,Oberhauzenas,Oberhauzene,Oberkhauzen,Omperchaouzen,Overhus,ZOY,ao bo hao sen,awbrhawzn,obahauzen,obeohaujen,oberhauzeni,Ομπερχάουζεν,Обергаузен,Оберхаузен,אוברהאוזן,أوبرهاوزن,اوبرهاوزن,ობერჰაუზენი,オーバーハウゼン,奥伯豪森,오버하우젠",51.47805,6.8625,P,PPLA3,DE,NA,07,051,5119,5119000,219176,NA,44,Europe/Berlin,2018-04-08
2861402,Oberasbach,Oberasbach,"Oberasbakh,Oberasbax,awbrasbakh,shang a si ba he,Оберасбах,Օբերասբախ,أوبراسباخ,اوبرآسباخ,上阿斯巴赫",49.42275,10.95766,P,PPL,DE,NA,02,095,9573,9573122,17306,NA,316,Europe/Berlin,2013-02-19
2861632,Nürtingen,Nurtingen,"Nirtingen,Njurtingen,Nuertingen,Nurtinga,Nyurtingen,Nürtingen,ni er ting gen,nwrtynghn,nwrtyngn,Ниртинген,Нюртинген,Нюртінген,Նյուրտինգեն,نورتينغن,نورتینگن,尼尔廷根",48.62565,9.34203,P,PPL,DE,NA,01,081,8116,8116049,40210,NA,284,Europe/Berlin,2015-03-04
2861650,Nürnberg,Nuernberg,"Gorad Njurnberg,NUE,Neurenberch,Neurenberg,Niamberg,Nirnberg,Nirnberga,Niurnbergas,Njurnberg,Norimberg,Norimberga,Norimberk,Norimbèrga,Norymberga,Nuernbarg,Nuernberg,Nuernberq,Nuremberg,Nuremberga,Nurembergo,Nuremburg,Nurembèrg,Nurenberg,Nurenbergo,Nurenburg,Nurnberg,Nyremberg,Nyremberge,Nyremvergi,Nyrëmberg,Nyurnberg,Nyurnbérg,Núremberg,Nürnbarg,Nürnberg,Nürnberq,n'yurnabarga,niu lun bao,niurnbergi,niyuramperk,nurem beirk,nwileunbeleukeu,nwrnbrg,nwrnbyrgh,nyrnbrg,nyurunberuku,nywrmbrg,Νυρεμβέργη,Νυρεμβεργη,Горад Нюрнберг,Нирнберг,Нюрнберг,Нӳрнберг,נירנבערג,נירנברג,نورنبرگ,نورنبيرغ,نۆریمبێرگ,نیورمبرگ,न्युर्नबर्ग,நியூரம்பெர்க்,นูเรมเบิร์ก,เนือร์นแบร์ก,ნიურნბერგი,ニュルンベルク,纽伦堡,뉘른베르크",49.45421,11.07752,P,PPL,DE,NA,02,095,9564,9564000,499237,NA,300,Europe/Berlin,2018-03-09
2861677,Nümbrecht,Nuembrecht,"Nimbrekht,Njumbrekht,Nuembrecht,Numbrecht,Nümbrecht,ning bu lei xi te,Нимбрехт,Нюмбрехт,宁布雷希特",50.90427,7.54063,P,PPLA4,DE,NA,07,053,5374,5374032,17427,NA,287,Europe/Berlin,2017-04-26
2861733,Nottuln,Nottuln,"Nottul'n,Notuln,nuo tu er en,Ноттульн,Нотулн,诺图尔恩",51.93333,7.35,P,PPLA4,DE,NA,07,055,5558,5558032,20427,NA,106,Europe/Berlin,2011-04-25
2861814,Northeim,Northeim,"Northeim,Nortkhajm,Nuurten,norutohaimu,nrthaym,nuo er tai mu,nwrthaym,Нортхайм,Нортхајм,نرتهایم,نورتهايم,ノルトハイム,诺尔泰姆",51.70662,9.99997,P,PPLA3,DE,NA,06,00,3155,3155011,30894,NA,127,Europe/Berlin,2015-09-04
2861914,Nördlingen,Noerdlingen,"N'ordlingen,Nerdlingen,Nerntlin'nken,Njordlingen,Noerdlingen,Nyordlingen,Nördlingen,ne de lin gen,nerutoringen,noeleuteulling-gen,nwrdlynghn,nwrdlyngn,Νέρντλινγκεν,Нердлинген,Нердлінген,Ньордлинген,Нёрдлинген,Նյորդլինգեն,نوردلينغن,نوردلینگن,ネルトリンゲン,讷德林根,뇌르틀링겐",48.85122,10.48868,P,PPL,DE,NA,02,097,9779,9779194,19492,430,437,Europe/Berlin,2013-02-19
2861934,Nordhorn,Nordhorn,"Nordhorn,Nordkhorn,Nothoorn,nuo de huo en,nwrdhwrn,Нордхорн,نوردهورن,諾德霍恩",52.43081,7.06833,P,PPLA3,DE,NA,06,00,3456,3456015,52803,NA,25,Europe/Berlin,2015-09-05
2861982,Nordhausen,Nordhausen,"Nordhausen,Nordkhauzen,bei hao sen,noleuteuhaujen,norutohauzen,nwrdhawzn,Нордхаузен,נורדהאוזן,نوردهاوزن,ノルトハウゼン,北豪森,노르트하우젠",51.5018,10.7957,P,PPLA3,DE,NA,15,00,16062,16062041,43912,NA,208,Europe/Berlin,2015-09-05
2862026,Norderstedt,Norderstedt,"Nordershtedt,Nordershtet,Norderstedt,Norderstedt Stadt,ZOV,nrdrashtt,nuo de shi tai te,nwrdrshtyt,nwrdrstt,Нордерштедт,Нордерштет,נורדרשטט,نردراشتت,نوردرشتيت,諾德施泰特",53.6859,9.98041,P,PPL,DE,NA,10,00,1060,1060063,71439,NA,29,Europe/Berlin,2015-09-04
2862104,Nordenham,Nordenham,"Nordenham,Nordenkham,Nordenkhame,Stadt Nordenham,nuo er deng ha mu,nwrdnham,nwrdnhaym,Норденхам,Норденхаме,نوردنهام,نوردنهایم,诺尔登哈姆",53.4861,8.48093,P,PPL,DE,NA,06,00,3461,3461007,27714,NA,2,Europe/Berlin,2015-09-05
2862118,Norden,Norden,"NOD,Noerden,Norden,Nörden,nwrdn,Норден,نوردن",53.59552,7.20639,P,PPL,DE,NA,06,00,3452,3452019,25093,NA,8,Europe/Berlin,2017-01-13
2862375,Nippes,Nippes,NA,50.96545,6.95314,P,PPLX,DE,NA,07,053,5315,5315000,113487,NA,50,Europe/Berlin,2015-03-19
2862423,Nikolassee,Nikolassee,"Berlin-Nikolassee,Nicolassee,Nikolassee,Nikolasze,Николасзе",52.4344,13.20095,P,PPLX,DE,NA,16,00,11000,11000000,16194,NA,42,Europe/Berlin,2012-06-09
2862620,Nienburg,Nienburg,"Gorad Ninburg,Nienborg,Nienburg,Nienburg/Weser,Nijnburg,Ninburg,Ninburga pie Vezeres,Nīnburga pie Vēzeres,ninburuku/vu~eza,ning bu er ge,nynbwrg,nynbwrgh,Горад Нінбург,Нийнбург,Нинбург,نينبورغ,نینبورگ,ニーンブルク/ヴェーザー,宁布尔格",52.6461,9.22086,P,PPLA3,DE,NA,06,00,3256,3256022,32629,NA,28,Europe/Berlin,2017-09-20
2862888,Niederschönhausen,Niederschonhausen,"Berlin-Niederschonhausen,Berlin-Niederschönhausen,Nidershjonkhauzen,Нидершёнхаузен",52.58483,13.40272,P,PPLX,DE,DE,16,00,11000,11000000,28313,NA,48,Europe/Berlin,2012-06-09
2863199,Niederkrüchten,Niederkruchten,"Niderkrikhten,Niderkrjukhten,Niederkirchen,Niederkruchten,Niederkruechten,Niederkrüchten,nydrkrwkhtn,xia ke lu xi teng,Нидеркрихтен,Нидеркрюхтен,Нідеркрюхтен,نيدركروختن,下克吕希滕",51.2,6.21667,P,PPLA4,DE,NA,07,051,5166,5166020,15487,NA,54,Europe/Berlin,2015-03-04
2863223,Niederkassel,Niederkassel,"Neddekaassel,Neddekaaßel,Niderkasel,Niderkassel',Niederkassel,bonn-niederholtdorf,nydrkasl,xia ka sai er,Нидеркасел,Нидеркассель,Нідеркассель,نيدركاسل,نیدرکاسل,下卡塞尔",50.81503,7.03777,P,PPL,DE,NA,07,053,5382,5382044,36480,NA,59,Europe/Berlin,2015-09-04
2863240,Nieder-Ingelheim,Nieder-Ingelheim,"Ingelheim-Mitte,Nieder-Ingelheim",49.97756,8.07246,P,PPLX,DE,NA,08,00,7339,7339030,24596,NA,135,Europe/Berlin,2015-09-04
2863712,Nidderau,Nidderau,"Nidderau,Niderau,ni de lao,nidderau,nydraw,Ниддерау,Нидерау,Ніддерау,نيدراو,نیدراو,ニッデラウ,尼德劳",50.23805,8.86704,P,PPL,DE,NA,05,064,6435,6435021,20090,NA,125,Europe/Berlin,2015-09-04
2863716,Nidda,Nidda,"Nida,Nidda,ni da,nyda  hsn,Нида,Нидда,نیدا، هسن,尼达",50.4133,9.00638,P,PPL,DE,NA,05,064,6440,6440016,18241,NA,135,Europe/Berlin,2015-09-05
2863795,Neu Wulmstorf,Neu Wulmstorf,"Noj Vulmstorf,Noj-Vul'mstorf,Vosshusen,xin wu er mu si tuo fu,Ной-Вульмсторф,Ној Вулмсторф,新武尔姆斯托夫",53.46667,9.8,P,PPLA4,DE,NA,06,00,3353,3353026,20150,NA,14,Europe/Berlin,2011-07-31
2863840,Neuwied,Neuwied,"Langendorf,Neuweid,Neuwied,Nojvid,ZOU,noivu~ito,nwyfyd,nwywwyd,nwywyd,xin wei de,Нойвид,Нойвід,Нојвид,נויוויד,نويفيد,نویوید,ノイヴィート,新維德",50.4336,7.47057,P,PPLA3,DE,NA,08,00,7138,7138045,66805,NA,67,Europe/Berlin,2017-08-02
2863941,Neu-Ulm,Neu-Ulm,"Gorad Noj-Ul'm,Nei-Ulm,Neu Ulm,Neu-Ulm,Noea Ulma,Noj-Ul'm,Noj-Ulm,Nova Ulma,Noy Owlm,Nuevo Ulm,Nuova Ulma,Nöa Ulma,Subdistrikto Neu-Ulm,ZOT,noiulleum,noiurumu,nwy-awlm,xin wu er mu,Горад Ной-Ульм,Ной-Ульм,Ној-Улм,Նոյ Ուլմ,נוי-אולם,نوي-أولم,نوی-اولم,ノイウルム,新乌尔姆,노이울름",48.39279,10.01112,P,PPLA3,DE,NA,02,097,9775,9775135,51389,NA,474,Europe/Berlin,2014-01-16
2864005,Neustrelitz,Neustrelitz,"Neistrelica,Neištrēlica,Neustrelitz,Nieg Strelitz,Nojshtrelic,Nojshtrelice,Nojstrelic,Nojštrelic,Stadt Neustrelitz,nuo yi si te lei li ci,nwyshtrylytz,nwystrlyz,Нойштрелиц,Нойштрелице,Нојштрелиц,נוישטרליץ,نويشتريليتز,نوی‌اشترلیتز,诺伊斯特雷利茨",53.3613,13.07292,P,PPL,DE,NA,12,00,13071,13071110,22291,NA,71,Europe/Berlin,2015-09-05
2864034,Neustadt in Holstein,Neustadt in Holstein,"Neustadt,Neustadt en Holstein,Niestadt in Holsteen,Nojshtadt,Nojshtat in Kholshtajn,huo er si tai yin de qu nuo yi si ta te,Нойштадт,Нојштат ин Холштајн,نوی‌اشتات این هل‌اشتاین,霍尔斯泰因地区诺伊斯塔特",54.10707,10.8145,P,PPL,DE,NA,10,00,1055,1055032,16176,NA,11,Europe/Berlin,2017-09-19
2864053,Neustadt bei Coburg,Neustadt bei Coburg,"Neustadt,Neustadt b.Coburg,Neustadt bei Coburg,Nojshtadt-Koburg,Nojshtadt-baj-Koburg,Nojshtat baj Koburg,ke bao fu jin nuo yi si ta te,nwyshtat bay kwbwrgh,Нойштадт-Кобург,Нойштадт-бай-Кобург,Нојштат бај Кобург,Նոյշթաթ Կոբուրգ,نويشتات باي كوبورغ,نوی‌اشتات بای کبورگ,ノイシュタット・バイ・コーブルク,科堡附近诺伊斯塔特",50.32975,11.12058,P,PPL,DE,NA,02,094,9473,9473151,16715,NA,340,Europe/Berlin,2013-02-19
2864054,Neustadt,Neustadt,"Naischdadt,Neustadt,Neustadt an der Haardt,Neustadt an der Weinstrasse,Neustadt an der Weinstraße,Neustadt ce la Vinstrato,Neustadt ĉe la Vinstrato,Nojshhat an der Vajnshhrase,Nojshtadt-an-der-Vajnshtrase,Nojshtadt-an-der-Vajnshtrasse,Nojshtat an der Vajnshtrase,pu tao jiu zhi lu shang de xin cheng,Нойштадт-ан-дер-Вайнштрасе,Нойштадт-ан-дер-Вайнштрассе,Нойщат ан дер Вайнщрасе,Нојштат ан дер Вајнштрасе,نوی‌اشتات آن در واین‌اشترایه,葡萄酒之路上的新城",49.35009,8.13886,P,PPLA3,DE,NA,08,00,7316,7316000,53984,NA,144,Europe/Berlin,2017-09-22
2864058,Neustadt am Rübenberge,Neustadt am Ruebenberge,"Neustadt,Neustadt am Rubenberge,Neustadt am Ruebenberge,Neustadt am Rübenberge,Niestadt,Nojshhat am Rjubenberge,Nojshtadt-am-Rjubenberge,Nojshtat am Ribenberge,lu ben shan lu nuo yi shi ta te,nwyshtat am rwbnbrghh,Нойштадт-ам-Рюбенберге,Нойщат ам Рюбенберге,Нојштат ам Рибенберге,نويشتات آم روبنبرغه,نوی‌اشتات آم روبنبرگه,吕本山麓诺伊施塔特",52.50462,9.45871,P,PPL,DE,NA,06,00,3241,3241012,45942,NA,42,Europe/Berlin,2015-09-04
2864072,Neue Neustadt,Neue Neustadt,"Hieronymusstadt,Magdeburg-Neustadt,Neue Neustadt,Nojshtadt,Нойштадт",52.15,11.63333,P,PPLX,DE,NA,14,00,15003,15003000,226851,NA,51,Europe/Berlin,2015-09-05
2864118,Neuss,Neuss,"Gorad Nojs,Neuss,Neuß,Noisas,Nojs,Novaesium,Nuess,Nueuess,Nuus,Nüss,Nüüß,noiseu,noisi,noisu,nuo yi si,nwys,nyws,Горад Нойс,Нойс,Нојс,نويس,نویس,نیوس,ნოისი,ノイス,诺伊斯,노이스",51.19807,6.68504,P,PPLA3,DE,NA,07,051,5162,5162024,152457,NA,44,Europe/Berlin,2017-09-20
2864276,Neuruppin,Neuruppin,"Neuruppin,Neuruppino,Nojrupin,Nojruppin,Reppin,Rupina,noilupin,nuo yi lu ping,nwyrwpyn,Нойрупин,Нойруппин,Нойруппін,Нојрупин,نویروپین,诺伊鲁平,노이루핀",52.92815,12.80311,P,PPLA3,DE,NA,11,00,12068,12068320,31901,NA,45,Europe/Berlin,2015-09-04
2864435,Neunkirchen,Neunkirchen,"Neunkirchen,Noinkirchenas,Nojnkirkhen,noinkiruhyen,nuo yin ji xing,nwykyrshn,nwynqyrkn,nxyn kheiyr chein,Нойнкирхен,Нойнкірхен,Нојнкирхен,נוינקירכן,نویکیرشن,นอยน์เคียร์เชิน,ノインキルヒェン,諾因基興",49.34449,7.1804500000000004,P,PPLA3,DE,NA,09,00,10043,10043114,49843,NA,289,Europe/Berlin,2017-09-20
2864475,Neumünster,Neumuenster,"EUM,Naimuenster,Naimünster,Neumuenster,Neumunster,Neumünster,Niemuenster,Niemünster,Nojminster,Nojmjunster,Novum Monasterium,noimwinseuteo,noimyunsuta,nywmnstr,xin ming si te,Ноймюнстер,Нојминстер,نوی‌مونستر,نیومنستر,ノイミュンスター,新明斯特,노이뮌스터",54.07477,9.98195,P,PPLA3,DE,NA,10,00,1004,1004000,78383,NA,23,Europe/Berlin,2017-01-14
2864549,Neumarkt in der Oberpfalz,Neumarkt in der Oberpfalz,"Aukstutinio Pfalco Noimarktas,Aukštutinio Pfalco Noimarktas,Neumarkt,Neumarkt i.d.OPf.,Neumarkt in der Oberpfalz,Nojmarkt,Nojmarkt in der Oberpfalc,Nojmarkt-in-der-Oberpfal'c,Stadt Neumarkt in der Oberpfalz,nuo yi ma ke te,nwymarkt an dr awbrfalts,nwymarkt ayn dr awbrfaltz,Ноймаркт,Ноймаркт-ин-дер-Оберпфальц,Нојмаркт ин дер Оберпфалц,Նոյմարքթ,نويماركت إن در أوبرفالتس,نویمارکت این در اوبرفالتز,诺伊马克特",49.28028,11.46278,P,PPLA4,DE,NA,02,093,9373,9373113,39557,NA,431,Europe/Berlin,2016-06-23
2864695,Neukölln,Neukoelln,NA,52.47719,13.43126,P,PPLX,DE,NA,16,00,11000,11000000,167248,NA,55,Europe/Berlin,2018-04-11
2864820,Neu Isenburg,Neu Isenburg,"Neu Isenburg,Neu-Isenburg,Neulsenburg,Noj-Izenburg,Ной-Изенбург",50.04832,8.69406,P,PPL,DE,NA,05,064,6438,6438009,35293,NA,127,Europe/Berlin,2017-09-20
2865376,Neufahrn bei Freising,Neufahrn bei Freising,"Neufahrn,Neufahrn apud Freising,Neufahrn bei Freising,Nojfarn baj Frajsinga,Nojfarn-Frajzing,Nojfarn-baj-Frajzing,Noyfarn Frayzing,fu lai xing fu jin nuo yi fa er en,nwyfarn bay frayzyng,Нойфарн-Фрайзинг,Нойфарн-бай-Фрайзінг,Нојфарн бај Фрајсинга,Նոյֆարն Ֆրայզինգ,نویفارن بای فرایزینگ,弗赖兴附近诺伊法尔恩",48.31588,11.66316,P,PPL,DE,NA,02,091,9178,9178145,18255,NA,462,Europe/Berlin,2013-02-19
2865716,Neuenhagen,Neuenhagen,NA,52.52985,13.68914,P,PPL,DE,NA,11,00,12064,12064336,16170,NA,58,Europe/Berlin,2015-09-05
2866070,Neuburg an der Donau,Neuburg an der Donau,"Danubi Noyburg,Neiburg an da Donau,Neubourg-sur-le-Danube,Neuburg,Neuburg a.d.Donau,Neuburg an der Donau,Neuburg-Donau,Neuburgo do Danubio,Neuburgo do Danúbio,Nojburg na Dunav,Nojburg na Dunavu,Nojburg-an-der-Donau,Nojburg-na-Dunae,niu yin bao,nwybwrg an dr dwnaw,nwybwrgh an dr dwnaw,Нойбург на Дунав,Нойбург-ан-дер-Донау,Нойбург-на-Дунае,Нојбург на Дунаву,Դանուբի Նոյբուրգ,نويبورغ آن در دوناو,نویبورگ آن در دوناو,ノイブルク・アン・デア・ドナウ,纽因堡",48.73218,11.18709,P,PPLA3,DE,NA,02,091,9185,9185149,28370,NA,381,Europe/Berlin,2014-01-16
2866110,Neubrück,Neubrueck,NA,51.13434,6.63857,P,PPL,DE,NA,07,051,5162,5162008,51109,NA,51,Europe/Berlin,2015-09-05
2866135,Neubrandenburg,Neubrandenburg,"FNB,Neibrandenburga,Neubrandenbourg,Neubrandenburg,Noibrandenburgas,Nojbrandenburg,Nojbrandenburge,Nuevo Brandeburgo,noibeulandenbuleukeu,noiburandenburuku,nwybrndnbwrg,xin bo lan deng bao,Нойбранденбург,Нойбранденбурге,Нојбранденбург,نویبرندنبورگ,ノイブランデンブルク,新勃兰登堡,노이브란덴부르크",53.56414,13.27532,P,PPLA3,DE,NA,12,00,13071,13071107,68082,NA,18,Europe/Berlin,2015-09-05
2866280,Neu-Anspach,Neu-Anspach,"Noj-Anspakh,nwy-anshbakh,xin an si pa he,Ной-Анспах,Ној-Анспах,نوي-أنشباخ,نوی-آن‌اشپاخ,新安斯帕赫",50.31667,8.5,P,PPLA4,DE,NA,05,064,6434,6434007,15276,NA,320,Europe/Berlin,2011-07-31
2866333,Nettetal,Nettetal,"Netetal,Nettetal,Nettetal',nei te ta er,nttal,ntytal,Нететал,Неттеталь,نتتال,نتيتال,内特塔尔",51.31667,6.28333,P,PPLA4,DE,NA,07,051,5166,5166016,42417,NA,52,Europe/Berlin,2011-07-31
2866375,Netphen,Netphen,"Netfen,Netphen,Netpkhen,nei te fen,ntfn,Нетпхен,Нетфен,نتفن,内特芬",50.91667,8.1,P,PPL,DE,NA,07,059,5970,5970032,25163,NA,300,Europe/Berlin,2015-09-04
2866758,Neckarsulm,Neckarsulm,"Neckarsulm,Nekarsulm,Nekarzulm,Nekkarzul'm,Nekkarzulm,nei ka er su er mu,nekaleujulleum,nekkazurumu,nkazawlm,nykarswlm,Некарзулм,Некарсулм,Неккарзульм,نيكارسولم,نکازاولم,ネッカーズルム,内卡尔苏尔姆,네카르줄름",49.18912,9.22527,P,PPL,DE,NA,01,081,8125,8125065,27413,NA,174,Europe/Berlin,2013-02-16
2866906,Naumburg,Naumburg,"Gorad Naumburg,Naumberg,Naumborg,Naumbourg,Naumburg,Naumburg an der Saale,Naumburg/Saale,Naumburgo,Stadt Naumburg,nao mu bao,naumbuleukeu,naumuburuku,nawmbwrg,nawmbwrgh,Горад Наўмбург,Наумбург,ناومبورغ,ناومبورگ,ナウムブルク,瑙姆堡,나움부르크",51.14987,11.80979,P,PPLA3,DE,NA,14,00,15084,15084355,29722,NA,134,Europe/Berlin,2015-09-05
2866930,Nauen,Nauen,"Nauehn,Nauen,nao en,Науен,Науэн,Նաուեն,瑙恩",52.60701,12.87374,P,PPL,DE,NA,11,00,12063,12063208,16600,NA,37,Europe/Berlin,2015-09-05
2867164,Nagold,Nagold,"Nagol'd,Nagold,na ge er de,nagld,Наголд,Нагольд,ناگلد,纳戈尔德",48.5498,8.72366,P,PPL,DE,NA,01,082,8235,8235046,22912,NA,399,Europe/Berlin,2013-02-16
2867542,Munster,Munster,"Mounster,Munste,Munster,mwnstr  nydrzaksn,Μούνστερ,Мунстер,مونستر، نیدرزاکسن",52.98569,10.08756,P,PPL,DE,NA,06,00,3358,3358016,17746,NA,79,Europe/Berlin,2015-09-05
2867543,Münster,Muenster,"FMO,Gorad Mjunstehr,Minster,Minstere,Miunsteris,Mjunster,Moenster,Monasterium,Muenster,Munistri,Munster,Mynster,Mönster,Münster,ming si te,mwinseuteo,mwnstr,mynstr,myunsuta,Μύνστερ,Горад Мюнстэр,Минстер,Мюнстер,מינסטר,مونستر,მიუნსტერი,ミュンスター,明斯特,뮌스터",51.96236,7.62571,P,PPLA2,DE,NA,07,055,5515,5515000,270184,NA,64,Europe/Berlin,2018-03-09
2867613,Hannoversch Münden,Hannoversch Muenden,"Hann. Muenden,Hann. Münden,Hann.Muenden,Hann.Münden,Hannoverisch-Munden,Hannoverisch-Münden,Hannoversch Muenden,Hannoversch Münden,Muenden,Munden,Münden,Stadt Hann. Muenden,Stadt Hann. Münden,ハン・ミュンデン",51.41505,9.65046,P,PPL,DE,NA,06,00,3159,3159017,25073,NA,129,Europe/Berlin,2018-04-23
2867714,Munich,Munich,"Gorad Mjunkhen,Lungsod ng Muenchen,Lungsod ng München,MUC,Minca,Minche,Minga,Minhen,Minhene,Minkhen,Miunchenas,Mjunkhen,Mnichov,Mnichow,Mníchov,Monachium,Monacho,Monaco de Baviera,Monaco di Baviera,Monaco e Baviera,Monacu,Monacu di Baviera,Monacum,Muenchen,Muenegh,Muenhen,Muenih,Munchen,Munhen,Munic,Munich,Munich ed Baviera,Munih,Munike,Munique,Munix,Munkeno,Munkhen,Munîh,Mynihu,Myunxen,Myunxén,Mònacu,Mùnich ëd Baviera,Múnic,Múnich,München,Münegh,Münhen,Münih,mi wnik,mi'unikha,miunkheni,miyunik,mu ni hei,mwinhen,mwnykh,mynkn,myunhen,myunik,myunikha,myunsena,mywnkh,mywnykh,Μόναχο,Горад Мюнхен,Минхен,Мюнхен,Мүнхен,Мүнхэн,Мӱнхен,Մյունխեն,מינכן,مونیخ,ميونخ,ميونيخ,میونخ,म्युन्शेन,म्यूनिख,মিউনিখ,மியூனிக்,ಮ್ಯೂನಿಕ್,มิวนิก,မြူးနစ်ချ်မြို့,მიუნხენი,ミュンヘン,慕尼黑,뮌헨",48.13743,11.57549,P,PPLA,DE,NA,02,091,9162,9162000,1260391,NA,524,Europe/Berlin,2018-02-17
2867770,Müllheim,Mullheim,"Milkhajm,Mjul'khajm,Muellheim,Mulheim,Müllheim,mwlhaym,Милхајм,Мюльхайм,مولهایم",47.8082,7.63035,P,PPL,DE,NA,01,083,8315,8315074,18097,NA,268,Europe/Berlin,2013-02-16
2867838,Mülheim,Muelheim,"Milchaim,Mjul'khajm-na-Rure,Moelm,Moeln,Muelheim,Muelheim (Ruhr),Muelheim an der Ruhr,Mulheim,Mulheim-on-Ruhr,Mölm,Möln,Mülheim,Mülheim (Ruhr),Mülheim an der Ruhr,Mülheim-on-Ruhr,ZOO,Μιλχάιμ,Мюльхайм-на-Руре,מילהיים על הרוהר",51.43218,6.87967,P,PPL,DE,NA,07,051,5117,5117000,171000,NA,40,Europe/Berlin,2018-04-09
2867985,Mühlheim am Main,Muehlheim am Main,"Milkhajm na Majni,Mjul'gajm-am-Majn,Mjul'khajm-am-Majn,Mjul'khajm-na-Majne,Muehlheim,Mühlheim,mei yin he pan mi he er hai mu,mwlhaym am mayn,Милхајм на Мајни,Мюльгайм-ам-Майн,Мюльхайм-ам-Майн,Мюльхайм-на-Майне,مولهايم آم ماين,مولهایم آم ماین,ミュールハイム・アム・マイン,美因河畔米赫尔海姆",50.11667,8.83333,P,PPL,DE,NA,05,064,6438,6438008,26485,NA,103,Europe/Berlin,2017-09-20
